,observation_date,percent_manufacturing,real_wages_manufacturing,real_wages_all,gini,cpi
352,1993-05-01,0.12970355241985393,8.079056865464633,7.635228848821082,40.4,11.65
353,1993-06-01,0.1293707644636082,8.094248094248094,7.643797643797642,40.4,11.68
354,1993-07-01,0.12936930531619745,8.089965397923875,7.647058823529412,40.4,11.69
355,1993-08-01,0.1291477329712465,8.093922651933703,7.6450276243093915,40.4,11.72
356,1993-09-01,0.1297304824086394,8.110344827586207,7.6482758620689655,40.4,11.76
357,1993-10-01,0.12948685297091214,8.097527472527473,7.64423076923077,40.4,11.79
358,1993-11-01,0.129518699262206,8.102739726027398,7.636986301369864,40.4,11.83
359,1993-12-01,0.12940488375493492,8.120300751879698,7.641831852358168,40.4,11.88
360,1994-01-01,0.12906214585439063,8.133971291866029,7.655502392344496,40.0,11.9
361,1994-02-01,0.12904361401709663,8.15950920245399,7.668711656441718,40.0,11.97
362,1994-03-01,0.1295782208588957,8.123725356900067,7.647858599592114,40.0,11.95
363,1994-04-01,0.12963459168127636,8.125000000000002,7.656250000000001,40.0,11.96
364,1994-05-01,0.1296920759449147,8.122033898305085,7.654237288135593,40.0,11.98
365,1994-06-01,0.13027626933004496,8.113590263691684,7.647058823529412,40.0,12.0
366,1994-07-01,0.130307993754401,8.106469002695418,7.641509433962264,40.0,12.03
367,1994-08-01,0.13011616834888592,8.093959731543626,7.624161073825503,40.0,12.06
368,1994-09-01,0.1302227193523105,8.097789685197588,7.6289350301406555,40.0,12.09
369,1994-10-01,0.13013116346854506,8.105756358768406,7.643908969210174,40.0,12.11
370,1994-11-01,0.1303045696825409,8.110814419225635,7.643524699599465,40.0,12.15
371,1994-12-01,0.13048783260452743,8.107928047968022,7.64823451032645,40.0,12.17
372,1995-01-01,0.13073509141307804,8.106312292358805,7.627906976744186,39.9,12.2
373,1995-02-01,0.13068917231200092,8.111332007952287,7.640821736249171,39.9,12.24
374,1995-03-01,0.1306733884397614,8.095238095238095,7.638888888888889,39.9,12.24
375,1995-04-01,0.13031148653744626,8.063241106719367,7.615283267457181,39.9,12.24
376,1995-05-01,0.13089017148144497,8.07363576594346,7.6199868507560815,39.9,12.28
377,1995-06-01,0.13070959234249596,8.07742782152231,7.631233595800525,39.9,12.31
378,1995-07-01,0.13010132761082943,8.119266055045872,7.647444298820445,39.9,12.39
